441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
441.3328,1350830379.0169983,40039755.95926085,1350830379.0169983,40039755.95926085
441.3325,1693870792.5686936,215837835.75411025,1693870792.5686936,215837835.75411025
441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
441.3328,1350830379.0169983,40039755.95926085,1350830379.0169983,40039755.95926085
441.3325,1814415247.751848,229052850.54949766,1814415247.751848,229052850.54949766
441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
441.3328,1350830379.0169983,40039755.95926085,1350830379.0169983,40039755.95926085
441.3325,1918962854.793336,234080114.93567234,1918962854.793336,234080114.93567234
441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
441.3328,1350830379.0169983,40039755.95926085,1350830379.0169983,40039755.95926085
441.3325,2084845663.996699,269809219.23815167,2084845663.996699,269809219.23815167
441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
441.3328,1350830379.0169983,40039755.95926085,1350830379.0169983,40039755.95926085
441.3325,2223604380.342881,285279987.10089886,2223604380.342881,285279987.10089886
441.33255,1318387102.8598664,8300513.396174104,1318387102.8598664,8300513.396174104
441.3326,1327642854.3433776,39789317.26462162,1327642854.3433776,39789317.26462162
441.33265,1379707749.0895543,18514900.74594877,1379707749.0895543,18514900.74594877
441.3327,1384531460.0691006,26533424.521514975,1384531460.0691006,26533424.521514975
441.33275,1083714247.8738456,242386658.14657527,1083714247.8738456,242386658.14657527
